Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Time,Payment_Method,Order_Type,Month,Day,Year,Weekend,Order_Detail_ID,Item_ID,Quantity,Item_Name,Category,Cost_Price,Selling_Price,Name,Gender,Age,City,Member,Employee_Name,Shift,Revenue,Cost,Profit
O00212,C065,E04,2025-02-10,03:36,UPI,Takeaway,February,Monday,2025,False,413,1015,2,Pasta,Food,58,155,Simran Singh,Male,25,Kota,Yes,Sneha,Evening,310,116,194
O00213,C003,E05,2025-01-03,11:46,Cash,Takeaway,January,Friday,2025,False,414,1014,1,Paneer Sandwich,Food,99,192,Neha Singh,Female,20,Udaipur,Yes,Karan,Morning,192,99,93
O00214,C013,E05,2025-01-20,19:33,UPI,Dine In,January,Monday,2025,False,415,1009,2,Lemon Tea,Tea,41,108,Yash Gupta,Female,41,Ajmer,Yes,Karan,Morning,216,82,134
O00214,C013,E05,2025-01-20,19:33,UPI,Dine In,January,Monday,2025,False,416,1014,2,Paneer Sandwich,Food,99,192,Yash Gupta,Female,41,Ajmer,Yes,Karan,Morning,384,198,186
O00214,C013,E05,2025-01-20,19:33,UPI,Dine In,January,Monday,2025,False,417,1006,1,Flat White,Coffee,99,150,Yash Gupta,Female,41,Ajmer,Yes,Karan,Morning,150,99,51
O00215,C052,E04,2025-03-10,05:53,UPI,Dine In,March,Monday,2025,False,418,1003,3,Cappuccino,Coffee,65,136,Vikas Singh,Male,39,Ajmer,No,Sneha,Evening,408,195,213
O00215,C052,E04,2025-03-10,05:53,UPI,Dine In,March,Monday,2025,False,419,1011,1,Cheesecake,Dessert,107,150,Vikas Singh,Male,39,Ajmer,No,Sneha,Evening,150,107,43
O00216,C052,E04,2025-01-18,08:30,UPI,Takeaway,January,Saturday,2025,True,420,1001,3,Espresso,Coffee,111,165,Vikas Singh,Male,39,Ajmer,No,Sneha,Evening,495,333,162
O00217,C011,E04,2025-02-01,12:47,Cash,Takeaway,February,Saturday,2025,True,421,1004,1,Latte,Coffee,58,115,Yash Joshi,Female,31,Udaipur,No,Sneha,Evening,115,58,57
O00217,C011,E04,2025-02-01,12:47,Cash,Takeaway,February,Saturday,2025,True,422,1015,1,Pasta,Food,58,155,Yash Joshi,Female,31,Udaipur,No,Sneha,Evening,155,58,97
O00217,C011,E04,2025-02-01,12:47,Cash,Takeaway,February,Saturday,2025,True,423,1009,1,Lemon Tea,Tea,41,108,Yash Joshi,Female,31,Udaipur,No,Sneha,Evening,108,41,67
O00218,C089,E05,2025-06-14,09:43,UPI,Dine In,June,Saturday,2025,True,424,1009,3,Lemon Tea,Tea,41,108,Ishita Gupta,Male,54,Udaipur,No,Karan,Morning,324,123,201
O00219,C085,E01,2025-04-13,22:00,UPI,Takeaway,April,Sunday,2025,True,425,1007,3,Masala Tea,Tea,105,199,Vikas Gupta,Male,36,Ajmer,No,Amit,Morning,597,315,282
O00220,C097,E04,2025-01-27,13:58,Card,Takeaway,January,Monday,2025,False,426,1008,3,Green Tea,Tea,34,77,Rohan Gupta,Male,52,Jaipur,No,Sneha,Evening,231,102,129
O00221,C050,E05,2025-06-02,06:38,UPI,Dine In,June,Monday,2025,False,427,1003,2,Cappuccino,Coffee,65,136,Yash Joshi,Male,53,Kota,Yes,Karan,Morning,272,130,142
O00221,C050,E05,2025-06-02,06:38,UPI,Dine In,June,Monday,2025,False,428,1009,1,Lemon Tea,Tea,41,108,Yash Joshi,Male,53,Kota,Yes,Karan,Morning,108,41,67
O00221,C050,E05,2025-06-02,06:38,UPI,Dine In,June,Monday,2025,False,429,1012,1,Muffin,Dessert,101,166,Yash Joshi,Male,53,Kota,Yes,Karan,Morning,166,101,65
O00222,C030,E01,2025-03-21,21:40,UPI,Takeaway,March,Friday,2025,False,430,1001,2,Espresso,Coffee,111,165,Neha Sharma,Male,35,Udaipur,Yes,Amit,Morning,330,222,108
O00222,C030,E01,2025-03-21,21:40,UPI,Takeaway,March,Friday,2025,False,431,1011,2,Cheesecake,Dessert,107,150,Neha Sharma,Male,35,Udaipur,Yes,Amit,Morning,300,214,86
O00223,C030,E03,2025-03-31,15:28,UPI,Takeaway,March,Monday,2025,False,432,1006,3,Flat White,Coffee,99,150,Neha Sharma,Male,35,Udaipur,Yes,Rahul,Morning,450,297,153
O00223,C030,E03,2025-03-31,15:28,UPI,Takeaway,March,Monday,2025,False,433,1011,3,Cheesecake,Dessert,107,150,Neha Sharma,Male,35,Udaipur,Yes,Rahul,Morning,450,321,129
O00224,C011,E05,2025-03-11,12:33,UPI,Dine In,March,Tuesday,2025,False,434,1003,1,Cappuccino,Coffee,65,136,Yash Joshi,Female,31,Udaipur,No,Karan,Morning,136,65,71
O00224,C011,E05,2025-03-11,12:33,UPI,Dine In,March,Tuesday,2025,False,435,1002,2,Americano,Coffee,33,167,Yash Joshi,Female,31,Udaipur,No,Karan,Morning,334,66,268
O00224,C011,E05,2025-03-11,12:33,UPI,Dine In,March,Tuesday,2025,False,436,1005,3,Mocha,Coffee,43,169,Yash Joshi,Female,31,Udaipur,No,Karan,Morning,507,129,378
O00225,C082,E02,2025-05-24,00:52,Cash,Takeaway,May,Saturday,2025,True,437,1004,1,Latte,Coffee,58,115,Kabir Joshi,Female,46,Alwar,No,Pooja,Morning,115,58,57
O00225,C082,E02,2025-05-24,00:52,Cash,Takeaway,May,Saturday,2025,True,438,1002,2,Americano,Coffee,33,167,Kabir Joshi,Female,46,Alwar,No,Pooja,Morning,334,66,268
O00226,C047,E03,2025-03-23,07:04,UPI,Dine In,March,Sunday,2025,True,439,1014,2,Paneer Sandwich,Food,99,192,Aarav Gupta,Male,22,Alwar,Yes,Rahul,Morning,384,198,186
O00227,C072,E05,2025-04-12,17:30,UPI,Dine In,April,Saturday,2025,True,440,1012,3,Muffin,Dessert,101,166,Ananya Gupta,Female,29,Alwar,No,Karan,Morning,498,303,195
O00228,C077,E05,2025-01-18,06:36,Cash,Takeaway,January,Saturday,2025,True,441,1010,2,Brownie,Dessert,59,163,Ananya Verma,Male,19,Jaipur,Yes,Karan,Morning,326,118,208
O00229,C100,E01,2025-03-12,22:19,Cash,Dine In,March,Wednesday,2025,False,442,1006,1,Flat White,Coffee,99,150,Rohan Meena,Male,47,Kota,No,Amit,Morning,150,99,51
O00229,C100,E01,2025-03-12,22:19,Cash,Dine In,March,Wednesday,2025,False,443,1011,1,Cheesecake,Dessert,107,150,Rohan Meena,Male,47,Kota,No,Amit,Morning,150,107,43
O00229,C100,E01,2025-03-12,22:19,Cash,Dine In,March,Wednesday,2025,False,444,1007,2,Masala Tea,Tea,105,199,Rohan Meena,Male,47,Kota,No,Amit,Morning,398,210,188
O00230,C035,E04,2025-02-25,03:39,UPI,Dine In,February,Tuesday,2025,False,445,1009,2,Lemon Tea,Tea,41,108,Priya Gupta,Male,35,Udaipur,Yes,Sneha,Evening,216,82,134
O00230,C035,E04,2025-02-25,03:39,UPI,Dine In,February,Tuesday,2025,False,446,1007,2,Masala Tea,Tea,105,199,Priya Gupta,Male,35,Udaipur,Yes,Sneha,Evening,398,210,188
O00231,C010,E03,2025-05-23,19:31,UPI,Dine In,May,Friday,2025,False,447,1016,1,Burger,Food,105,180,Aarav Singh,Female,35,Jaipur,Yes,Rahul,Morning,180,105,75
O00231,C010,E03,2025-05-23,19:31,UPI,Dine In,May,Friday,2025,False,448,1010,2,Brownie,Dessert,59,163,Aarav Singh,Female,35,Jaipur,Yes,Rahul,Morning,326,118,208
O00231,C010,E03,2025-05-23,19:31,UPI,Dine In,May,Friday,2025,False,449,1015,1,Pasta,Food,58,155,Aarav Singh,Female,35,Jaipur,Yes,Rahul,Morning,155,58,97
O00232,C039,E01,2025-01-25,23:57,Card,Takeaway,January,Saturday,2025,True,450,1013,2,Veg Sandwich,Food,113,242,Ishita Singh,Female,36,Udaipur,No,Amit,Morning,484,226,258
O00232,C039,E01,2025-01-25,23:57,Card,Takeaway,January,Saturday,2025,True,451,1016,2,Burger,Food,105,180,Ishita Singh,Female,36,Udaipur,No,Amit,Morning,360,210,150
O00232,C039,E01,2025-01-25,23:57,Card,Takeaway,January,Saturday,2025,True,452,1014,2,Paneer Sandwich,Food,99,192,Ishita Singh,Female,36,Udaipur,No,Amit,Morning,384,198,186
O00233,C084,E05,2025-03-20,17:23,UPI,Takeaway,March,Thursday,2025,False,453,1007,1,Masala Tea,Tea,105,199,Ananya Joshi,Female,51,Udaipur,Yes,Karan,Morning,199,105,94
O00233,C084,E05,2025-03-20,17:23,UPI,Takeaway,March,Thursday,2025,False,454,1008,2,Green Tea,Tea,34,77,Ananya Joshi,Female,51,Udaipur,Yes,Karan,Morning,154,68,86
O00233,C084,E05,2025-03-20,17:23,UPI,Takeaway,March,Thursday,2025,False,455,1006,2,Flat White,Coffee,99,150,Ananya Joshi,Female,51,Udaipur,Yes,Karan,Morning,300,198,102
O00234,C095,E04,2025-02-23,09:21,Card,Dine In,February,Sunday,2025,True,456,1013,2,Veg Sandwich,Food,113,242,Aarav Singh,Female,38,Ajmer,No,Sneha,Evening,484,226,258
O00234,C095,E04,2025-02-23,09:21,Card,Dine In,February,Sunday,2025,True,457,1005,2,Mocha,Coffee,43,169,Aarav Singh,Female,38,Ajmer,No,Sneha,Evening,338,86,252
O00235,C073,E02,2025-01-22,01:35,UPI,Dine In,January,Wednesday,2025,False,458,1001,3,Espresso,Coffee,111,165,Ishita Meena,Male,37,Kota,Yes,Pooja,Morning,495,333,162
O00235,C073,E02,2025-01-22,01:35,UPI,Dine In,January,Wednesday,2025,False,459,1012,1,Muffin,Dessert,101,166,Ishita Meena,Male,37,Kota,Yes,Pooja,Morning,166,101,65
O00235,C073,E02,2025-01-22,01:35,UPI,Dine In,January,Wednesday,2025,False,460,1008,2,Green Tea,Tea,34,77,Ishita Meena,Male,37,Kota,Yes,Pooja,Morning,154,68,86
O00236,C038,E01,2025-05-26,13:08,Cash,Takeaway,May,Monday,2025,False,461,1016,2,Burger,Food,105,180,Ananya Gupta,Male,28,Udaipur,Yes,Amit,Morning,360,210,150
O00236,C038,E01,2025-05-26,13:08,Cash,Takeaway,May,Monday,2025,False,462,1003,1,Cappuccino,Coffee,65,136,Ananya Gupta,Male,28,Udaipur,Yes,Amit,Morning,136,65,71
O00236,C038,E01,2025-05-26,13:08,Cash,Takeaway,May,Monday,2025,False,463,1011,2,Cheesecake,Dessert,107,150,Ananya Gupta,Male,28,Udaipur,Yes,Amit,Morning,300,214,86
O00237,C020,E04,2025-05-01,05:44,Cash,Dine In,May,Thursday,2025,False,464,1016,2,Burger,Food,105,180,Priya Singh,Male,52,Alwar,Yes,Sneha,Evening,360,210,150
O00237,C020,E04,2025-05-01,05:44,Cash,Dine In,May,Thursday,2025,False,465,1010,3,Brownie,Dessert,59,163,Priya Singh,Male,52,Alwar,Yes,Sneha,Evening,489,177,312
O00238,C089,E04,2025-04-03,13:25,UPI,Takeaway,April,Thursday,2025,False,466,1003,1,Cappuccino,Coffee,65,136,Ishita Gupta,Male,54,Udaipur,No,Sneha,Evening,136,65,71
O00238,C089,E04,2025-04-03,13:25,UPI,Takeaway,April,Thursday,2025,False,467,1002,3,Americano,Coffee,33,167,Ishita Gupta,Male,54,Udaipur,No,Sneha,Evening,501,99,402
O00238,C089,E04,2025-04-03,13:25,UPI,Takeaway,April,Thursday,2025,False,468,1013,3,Veg Sandwich,Food,113,242,Ishita Gupta,Male,54,Udaipur,No,Sneha,Evening,726,339,387
O00239,C022,E05,2025-03-06,23:03,UPI,Takeaway,March,Thursday,2025,False,469,1014,1,Paneer Sandwich,Food,99,192,Vikas Verma,Male,33,Alwar,Yes,Karan,Morning,192,99,93
O00239,C022,E05,2025-03-06,23:03,UPI,Takeaway,March,Thursday,2025,False,470,1002,1,Americano,Coffee,33,167,Vikas Verma,Male,33,Alwar,Yes,Karan,Morning,167,33,134
O00240,C029,E05,2025-02-17,10:26,Cash,Dine In,February,Monday,2025,False,471,1012,2,Muffin,Dessert,101,166,Rohan Joshi,Male,32,Jaipur,Yes,Karan,Morning,332,202,130
O00240,C029,E05,2025-02-17,10:26,Cash,Dine In,February,Monday,2025,False,472,1007,3,Masala Tea,Tea,105,199,Rohan Joshi,Male,32,Jaipur,Yes,Karan,Morning,597,315,282
O00241,C089,E05,2025-04-18,11:35,UPI,Dine In,April,Friday,2025,False,473,1004,2,Latte,Coffee,58,115,Ishita Gupta,Male,54,Udaipur,No,Karan,Morning,230,116,114
O00241,C089,E05,2025-04-18,11:35,UPI,Dine In,April,Friday,2025,False,474,1005,1,Mocha,Coffee,43,169,Ishita Gupta,Male,54,Udaipur,No,Karan,Morning,169,43,126
O00242,C094,E02,2025-01-22,11:06,UPI,Takeaway,January,Wednesday,2025,False,475,1007,2,Masala Tea,Tea,105,199,Rohan Joshi,Female,26,Udaipur,Yes,Pooja,Morning,398,210,188
O00242,C094,E02,2025-01-22,11:06,UPI,Takeaway,January,Wednesday,2025,False,476,1009,2,Lemon Tea,Tea,41,108,Rohan Joshi,Female,26,Udaipur,Yes,Pooja,Morning,216,82,134
O00243,C013,E04,2025-03-29,00:23,Cash,Takeaway,March,Saturday,2025,True,477,1003,1,Cappuccino,Coffee,65,136,Yash Gupta,Female,41,Ajmer,Yes,Sneha,Evening,136,65,71
O00243,C013,E04,2025-03-29,00:23,Cash,Takeaway,March,Saturday,2025,True,478,1005,3,Mocha,Coffee,43,169,Yash Gupta,Female,41,Ajmer,Yes,Sneha,Evening,507,129,378
O00244,C003,E03,2025-01-22,06:48,UPI,Dine In,January,Wednesday,2025,False,479,1008,3,Green Tea,Tea,34,77,Neha Singh,Female,20,Udaipur,Yes,Rahul,Morning,231,102,129
O00244,C003,E03,2025-01-22,06:48,UPI,Dine In,January,Wednesday,2025,False,480,1009,1,Lemon Tea,Tea,41,108,Neha Singh,Female,20,Udaipur,Yes,Rahul,Morning,108,41,67
O00244,C003,E03,2025-01-22,06:48,UPI,Dine In,January,Wednesday,2025,False,481,1003,2,Cappuccino,Coffee,65,136,Neha Singh,Female,20,Udaipur,Yes,Rahul,Morning,272,130,142
O00245,C055,E04,2025-04-13,06:01,UPI,Takeaway,April,Sunday,2025,True,482,1006,3,Flat White,Coffee,99,150,Priya Joshi,Female,53,Udaipur,Yes,Sneha,Evening,450,297,153
O00245,C055,E04,2025-04-13,06:01,UPI,Takeaway,April,Sunday,2025,True,483,1003,2,Cappuccino,Coffee,65,136,Priya Joshi,Female,53,Udaipur,Yes,Sneha,Evening,272,130,142
O00245,C055,E04,2025-04-13,06:01,UPI,Takeaway,April,Sunday,2025,True,484,1011,2,Cheesecake,Dessert,107,150,Priya Joshi,Female,53,Udaipur,Yes,Sneha,Evening,300,214,86
O00246,C095,E05,2025-01-06,15:32,Card,Takeaway,January,Monday,2025,False,485,1014,3,Paneer Sandwich,Food,99,192,Aarav Singh,Female,38,Ajmer,No,Karan,Morning,576,297,279
O00246,C095,E05,2025-01-06,15:32,Card,Takeaway,January,Monday,2025,False,486,1007,1,Masala Tea,Tea,105,199,Aarav Singh,Female,38,Ajmer,No,Karan,Morning,199,105,94
O00246,C095,E05,2025-01-06,15:32,Card,Takeaway,January,Monday,2025,False,487,1001,1,Espresso,Coffee,111,165,Aarav Singh,Female,38,Ajmer,No,Karan,Morning,165,111,54
O00247,C097,E01,2025-02-21,00:06,UPI,Dine In,February,Friday,2025,False,488,1011,2,Cheesecake,Dessert,107,150,Rohan Gupta,Male,52,Jaipur,No,Amit,Morning,300,214,86
O00247,C097,E01,2025-02-21,00:06,UPI,Dine In,February,Friday,2025,False,489,1004,1,Latte,Coffee,58,115,Rohan Gupta,Male,52,Jaipur,No,Amit,Morning,115,58,57
O00248,C086,E04,2025-02-18,02:14,UPI,Takeaway,February,Tuesday,2025,False,490,1013,3,Veg Sandwich,Food,113,242,Neha Singh,Male,26,Ajmer,Yes,Sneha,Evening,726,339,387
O00248,C086,E04,2025-02-18,02:14,UPI,Takeaway,February,Tuesday,2025,False,491,1010,1,Brownie,Dessert,59,163,Neha Singh,Male,26,Ajmer,Yes,Sneha,Evening,163,59,104
O00248,C086,E04,2025-02-18,02:14,UPI,Takeaway,February,Tuesday,2025,False,492,1007,2,Masala Tea,Tea,105,199,Neha Singh,Male,26,Ajmer,Yes,Sneha,Evening,398,210,188
O00249,C059,E05,2025-03-06,09:50,UPI,Takeaway,March,Thursday,2025,False,493,1003,2,Cappuccino,Coffee,65,136,Rohan Singh,Female,27,Ajmer,Yes,Karan,Morning,272,130,142
O00249,C059,E05,2025-03-06,09:50,UPI,Takeaway,March,Thursday,2025,False,494,1011,1,Cheesecake,Dessert,107,150,Rohan Singh,Female,27,Ajmer,Yes,Karan,Morning,150,107,43
O00249,C059,E05,2025-03-06,09:50,UPI,Takeaway,March,Thursday,2025,False,495,1016,1,Burger,Food,105,180,Rohan Singh,Female,27,Ajmer,Yes,Karan,Morning,180,105,75
O00250,C015,E02,2025-02-25,22:13,UPI,Dine In,February,Tuesday,2025,False,496,1013,1,Veg Sandwich,Food,113,242,Priya Joshi,Female,22,Udaipur,No,Pooja,Morning,242,113,129
O00250,C015,E02,2025-02-25,22:13,UPI,Dine In,February,Tuesday,2025,False,497,1007,3,Masala Tea,Tea,105,199,Priya Joshi,Female,22,Udaipur,No,Pooja,Morning,597,315,282
O00250,C015,E02,2025-02-25,22:13,UPI,Dine In,February,Tuesday,2025,False,498,1010,2,Brownie,Dessert,59,163,Priya Joshi,Female,22,Udaipur,No,Pooja,Morning,326,118,208
O00251,C024,E04,2025-03-19,08:17,UPI,Dine In,March,Wednesday,2025,False,499,1006,1,Flat White,Coffee,99,150,Priya Joshi,Female,53,Ajmer,No,Sneha,Evening,150,99,51
O00251,C024,E04,2025-03-19,08:17,UPI,Dine In,March,Wednesday,2025,False,500,1008,1,Green Tea,Tea,34,77,Priya Joshi,Female,53,Ajmer,No,Sneha,Evening,77,34,43
O00251,C024,E04,2025-03-19,08:17,UPI,Dine In,March,Wednesday,2025,False,501,1005,2,Mocha,Coffee,43,169,Priya Joshi,Female,53,Ajmer,No,Sneha,Evening,338,86,252
O00252,C058,E05,2025-06-03,14:41,UPI,Takeaway,June,Tuesday,2025,False,502,1016,1,Burger,Food,105,180,Vikas Singh,Male,40,Ajmer,Yes,Karan,Morning,180,105,75
O00253,C050,E05,2025-02-05,20:31,UPI,Takeaway,February,Wednesday,2025,False,503,1016,3,Burger,Food,105,180,Yash Joshi,Male,53,Kota,Yes,Karan,Morning,540,315,225
O00253,C050,E05,2025-02-05,20:31,UPI,Takeaway,February,Wednesday,2025,False,504,1007,2,Masala Tea,Tea,105,199,Yash Joshi,Male,53,Kota,Yes,Karan,Morning,398,210,188
O00254,C022,E01,2025-03-31,07:09,UPI,Dine In,March,Monday,2025,False,505,1002,1,Americano,Coffee,33,167,Vikas Verma,Male,33,Alwar,Yes,Amit,Morning,167,33,134
O00254,C022,E01,2025-03-31,07:09,UPI,Dine In,March,Monday,2025,False,506,1005,3,Mocha,Coffee,43,169,Vikas Verma,Male,33,Alwar,Yes,Amit,Morning,507,129,378
O00255,C022,E04,2025-02-22,21:13,UPI,Takeaway,February,Saturday,2025,True,507,1004,2,Latte,Coffee,58,115,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,230,116,114
O00255,C022,E04,2025-02-22,21:13,UPI,Takeaway,February,Saturday,2025,True,508,1010,3,Brownie,Dessert,59,163,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,489,177,312
O00255,C022,E04,2025-02-22,21:13,UPI,Takeaway,February,Saturday,2025,True,509,1002,2,Americano,Coffee,33,167,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,334,66,268
O00256,C097,E01,2025-04-10,00:13,Cash,Takeaway,April,Thursday,2025,False,510,1007,3,Masala Tea,Tea,105,199,Rohan Gupta,Male,52,Jaipur,No,Amit,Morning,597,315,282
O00256,C097,E01,2025-04-10,00:13,Cash,Takeaway,April,Thursday,2025,False,511,1016,3,Burger,Food,105,180,Rohan Gupta,Male,52,Jaipur,No,Amit,Morning,540,315,225
O00256,C097,E01,2025-04-10,00:13,Cash,Takeaway,April,Thursday,2025,False,512,1002,1,Americano,Coffee,33,167,Rohan Gupta,Male,52,Jaipur,No,Amit,Morning,167,33,134
O00257,C005,E04,2025-02-24,12:42,UPI,Dine In,February,Monday,2025,False,513,1004,1,Latte,Coffee,58,115,Rohan Sharma,Male,36,Jaipur,Yes,Sneha,Evening,115,58,57
O00257,C005,E04,2025-02-24,12:42,UPI,Dine In,February,Monday,2025,False,514,1013,1,Veg Sandwich,Food,113,242,Rohan Sharma,Male,36,Jaipur,Yes,Sneha,Evening,242,113,129
O00258,C095,E05,2025-05-28,22:00,Cash,Takeaway,May,Wednesday,2025,False,515,1005,1,Mocha,Coffee,43,169,Aarav Singh,Female,38,Ajmer,No,Karan,Morning,169,43,126
O00259,C027,E01,2025-05-29,10:21,UPI,Takeaway,May,Thursday,2025,False,516,1006,2,Flat White,Coffee,99,150,Rohan Verma,Male,22,Kota,Yes,Amit,Morning,300,198,102
O00259,C027,E01,2025-05-29,10:21,UPI,Takeaway,May,Thursday,2025,False,517,1016,2,Burger,Food,105,180,Rohan Verma,Male,22,Kota,Yes,Amit,Morning,360,210,150
O00259,C027,E01,2025-05-29,10:21,UPI,Takeaway,May,Thursday,2025,False,518,1012,3,Muffin,Dessert,101,166,Rohan Verma,Male,22,Kota,Yes,Amit,Morning,498,303,195
O00260,C066,E01,2025-02-19,00:02,UPI,Takeaway,February,Wednesday,2025,False,519,1009,3,Lemon Tea,Tea,41,108,Yash Singh,Male,24,Alwar,No,Amit,Morning,324,123,201
O00261,C090,E02,2025-01-24,10:22,UPI,Takeaway,January,Friday,2025,False,520,1013,2,Veg Sandwich,Food,113,242,Aarav Singh,Female,42,Udaipur,Yes,Pooja,Morning,484,226,258
O00262,C074,E03,2025-01-27,05:09,UPI,Takeaway,January,Monday,2025,False,521,1003,1,Cappuccino,Coffee,65,136,Ishita Meena,Female,47,Udaipur,No,Rahul,Morning,136,65,71
O00262,C074,E03,2025-01-27,05:09,UPI,Takeaway,January,Monday,2025,False,522,1011,2,Cheesecake,Dessert,107,150,Ishita Meena,Female,47,Udaipur,No,Rahul,Morning,300,214,86
O00263,C096,E03,2025-04-05,04:44,Cash,Takeaway,April,Saturday,2025,True,523,1016,3,Burger,Food,105,180,Neha Singh,Female,35,Udaipur,No,Rahul,Morning,540,315,225
O00263,C096,E03,2025-04-05,04:44,Cash,Takeaway,April,Saturday,2025,True,524,1006,1,Flat White,Coffee,99,150,Neha Singh,Female,35,Udaipur,No,Rahul,Morning,150,99,51
O00264,C100,E01,2025-06-08,12:18,Cash,Takeaway,June,Sunday,2025,True,525,1012,3,Muffin,Dessert,101,166,Rohan Meena,Male,47,Kota,No,Amit,Morning,498,303,195
O00264,C100,E01,2025-06-08,12:18,Cash,Takeaway,June,Sunday,2025,True,526,1014,2,Paneer Sandwich,Food,99,192,Rohan Meena,Male,47,Kota,No,Amit,Morning,384,198,186
O00264,C100,E01,2025-06-08,12:18,Cash,Takeaway,June,Sunday,2025,True,527,1002,1,Americano,Coffee,33,167,Rohan Meena,Male,47,Kota,No,Amit,Morning,167,33,134
O00265,C055,E02,2025-06-26,13:49,UPI,Takeaway,June,Thursday,2025,False,528,1011,3,Cheesecake,Dessert,107,150,Priya Joshi,Female,53,Udaipur,Yes,Pooja,Morning,450,321,129
O00265,C055,E02,2025-06-26,13:49,UPI,Takeaway,June,Thursday,2025,False,529,1009,1,Lemon Tea,Tea,41,108,Priya Joshi,Female,53,Udaipur,Yes,Pooja,Morning,108,41,67
O00266,C063,E03,2025-04-14,09:30,Card,Dine In,April,Monday,2025,False,530,1004,3,Latte,Coffee,58,115,Ananya Verma,Male,30,Udaipur,No,Rahul,Morning,345,174,171
O00267,C059,E01,2025-05-24,00:51,UPI,Dine In,May,Saturday,2025,True,531,1015,2,Pasta,Food,58,155,Rohan Singh,Female,27,Ajmer,Yes,Amit,Morning,310,116,194
O00267,C059,E01,2025-05-24,00:51,UPI,Dine In,May,Saturday,2025,True,532,1001,1,Espresso,Coffee,111,165,Rohan Singh,Female,27,Ajmer,Yes,Amit,Morning,165,111,54
O00268,C017,E03,2025-05-06,16:30,UPI,Takeaway,May,Tuesday,2025,False,533,1012,2,Muffin,Dessert,101,166,Simran Singh,Female,25,Kota,No,Rahul,Morning,332,202,130
O00269,C048,E02,2025-01-16,08:06,UPI,Takeaway,January,Thursday,2025,False,534,1008,1,Green Tea,Tea,34,77,Simran Singh,Male,40,Jaipur,Yes,Pooja,Morning,77,34,43
O00269,C048,E02,2025-01-16,08:06,UPI,Takeaway,January,Thursday,2025,False,535,1007,3,Masala Tea,Tea,105,199,Simran Singh,Male,40,Jaipur,Yes,Pooja,Morning,597,315,282
O00269,C048,E02,2025-01-16,08:06,UPI,Takeaway,January,Thursday,2025,False,536,1011,1,Cheesecake,Dessert,107,150,Simran Singh,Male,40,Jaipur,Yes,Pooja,Morning,150,107,43
O00270,C028,E04,2025-01-01,12:44,UPI,Dine In,January,Wednesday,2025,False,537,1015,3,Pasta,Food,58,155,Yash Meena,Male,55,Ajmer,Yes,Sneha,Evening,465,174,291
O00270,C028,E04,2025-01-01,12:44,UPI,Dine In,January,Wednesday,2025,False,538,1001,2,Espresso,Coffee,111,165,Yash Meena,Male,55,Ajmer,Yes,Sneha,Evening,330,222,108
O00270,C028,E04,2025-01-01,12:44,UPI,Dine In,January,Wednesday,2025,False,539,1016,1,Burger,Food,105,180,Yash Meena,Male,55,Ajmer,Yes,Sneha,Evening,180,105,75
O00271,C055,E02,2025-06-30,05:18,UPI,Dine In,June,Monday,2025,False,540,1003,1,Cappuccino,Coffee,65,136,Priya Joshi,Female,53,Udaipur,Yes,Pooja,Morning,136,65,71
O00271,C055,E02,2025-06-30,05:18,UPI,Dine In,June,Monday,2025,False,541,1012,1,Muffin,Dessert,101,166,Priya Joshi,Female,53,Udaipur,Yes,Pooja,Morning,166,101,65
O00272,C048,E03,2025-02-27,09:03,UPI,Dine In,February,Thursday,2025,False,542,1005,3,Mocha,Coffee,43,169,Simran Singh,Male,40,Jaipur,Yes,Rahul,Morning,507,129,378
O00272,C048,E03,2025-02-27,09:03,UPI,Dine In,February,Thursday,2025,False,543,1002,1,Americano,Coffee,33,167,Simran Singh,Male,40,Jaipur,Yes,Rahul,Morning,167,33,134
O00272,C048,E03,2025-02-27,09:03,UPI,Dine In,February,Thursday,2025,False,544,1009,3,Lemon Tea,Tea,41,108,Simran Singh,Male,40,Jaipur,Yes,Rahul,Morning,324,123,201
O00273,C022,E04,2025-04-29,15:58,UPI,Dine In,April,Tuesday,2025,False,545,1005,3,Mocha,Coffee,43,169,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,507,129,378
O00273,C022,E04,2025-04-29,15:58,UPI,Dine In,April,Tuesday,2025,False,546,1015,3,Pasta,Food,58,155,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,465,174,291
O00273,C022,E04,2025-04-29,15:58,UPI,Dine In,April,Tuesday,2025,False,547,1007,2,Masala Tea,Tea,105,199,Vikas Verma,Male,33,Alwar,Yes,Sneha,Evening,398,210,188
O00274,C028,E01,2025-06-06,21:14,Card,Dine In,June,Friday,2025,False,548,1013,2,Veg Sandwich,Food,113,242,Yash Meena,Male,55,Ajmer,Yes,Amit,Morning,484,226,258
O00275,C055,E03,2025-06-25,16:29,Cash,Dine In,June,Wednesday,2025,False,549,1003,3,Cappuccino,Coffee,65,136,Priya Joshi,Female,53,Udaipur,Yes,Rahul,Morning,408,195,213
O00275,C055,E03,2025-06-25,16:29,Cash,Dine In,June,Wednesday,2025,False,550,1004,3,Latte,Coffee,58,115,Priya Joshi,Female,53,Udaipur,Yes,Rahul,Morning,345,174,171
